,Название,Вес,Ссылка,СтараяЦена,Цена,Состав,Изготовитель,Марка,СрокГодности,ТемператураХранения,ЭнергетическаяЦенность,Белки,Углеводы,Жиры,сейтан,овсяная мука,пшеничный белок,масло подсолнечноерафинированное,соевые бобы,сладкий соус чили,аромат лосося растительногопроисхождения,натуральный краситель экстракт паприки,морские водоросли нори,соль морская,масло растительное,"смесь ""Прованские травы""",вода,клейковина пшеничная,масло кокосовое,белок соевый,соль черная,экстракт морских водорослей,пряная ароматическая смесь растительного происхождения,перец чили молотый,кориандр,перец черный молотый,пажитник,краситель ферментированный рис,чеснок свежий молотый,корица,сахар тростниковый,гуаровая камедь,100% натуральное сырье соевого шрота,красный ри,молоко,яйцо,горчица,орехи и продукты их переработки,соя,горошек маш,томатная паста,соевый белок,масло подсолнечное,морские водоросли,соль,морковь,паприка,лук порей,лук репчатый,корень петрушки,корень сельдерея,базилик,чеснок,укроп,смесь специй,перец чёрный,кардамон,мускатный орех,вода очищенная,веганский аромат растительного происхождения,маринад,масло подсолнечное рафинированное,тмин,перец черный,паприка сладкая,майоран,томатный порошок,гвоздика,перец чили,зелень петрушки,сок лимона,пшеничный глютен,пшеничный крахмал,кукурузный крахма,чечевица,вода питьевая,масло подсолнечное рафинированное дезодорированное,томаты сушеные,лук репчатый сушеный,масло оливковое,имбирь,кинза,куркума,регулятор кислотности,лимонная кислота,перец чили острый,зира,корианд,мука соевая обезжиренная,оливковое масло,лук,сода пищевая,сахар,краситель пищевой «красный рис»,веганский ароматизатор «говядина»,дрожжевой экстракт,лавровый лист,веганский ароматизатор «белые грибы»,сыр тофу,фарш соевый,рис,морковь сушеная,перец красный сушеный,крахмал картофельный,петрушка,пищевая добавка «Мясная»,полисахариды,эфирные масла и олеорезины натуральных пряностей,краситель «Ферментированный рис»,лист виноградный соленый,томат сушеный молотый,комплексная пищевая добавка,мука рисовая,сахар виноградный,крахмал кукурузный,Ферментированный рис,Красный свекольный,Сахарный колер IV,семена чиа,белые грибы,лук сушеный,специи,крупа гречневая,смесь специй специй,хмели сунели,крупа пшеничная,крупа рисовая,шафран,кондари,барбарис,сушёный помидор,белок гороховый,"растительные ммасла ""Экстра"" первого холодного отжима",подсолнечное,оливковое,инулин из цикория,свекольная клетчатка,перец душистый,мускат,"краситель натуральный ""Красный рис""",полисахариды морских водорослей,экстракт розмарина,экстракт лакрицы,ксантановая камедь,аскорбиновая кислота,"аромат ""Ветчинный""",веганский,белок пшеничный,папаин,вытяжка из папаи,инулин,полисахарид топинамбура,пряно-ароматический комплекс натуральных специй,душистый перец,соль поваренная пищевая,аромат дыма натуральный,загуститель натуральный из морских водорослей,натуральный краситель из морских водорослей,натуральный краситель «Красный рис»,пшеничная клетчатка.,гороховый белок,цитрусовые волокна,рисовый крахмал,ароматизатор,концентрат редьки,загустители,антиокислитель,экстракты специй,коптильный ароматизатор,экстракт паприки,глюкоза,пищевые волокна,альгинат натрия,каррагинан,камедь рожкового дерева,ароматизатор «мясо»,комплексная пищевая добавка «докторская без Е-номеров»,виноградный сахар,сахароза,натуральный ароматизатор,краситель красный свекольный,сыр веган голландский Вего,аромат горчицы,морковная клетчатка,масло кокосовое рафинированное,смесь пряностей,паприка красители натуральные растительного происхождения,красный свекольный,масло оливковое экстра-первого холодного отжима,клетчатка свекольная,краситель натуральный красный рис,аромат «бекона»,,соевый соус,солодовый экстракт,виноградный сахар.,подсолнечное масло,кокосовое масло,специи крупного помола,семена горчицы,паприка красная,вкусо-ароматическая добавка «Сервелат»,смесь экстрактов черного,белого,душистого перцев,перец чили; соль повареная пищевая,аромат «Салями»,альгинат,агар-агар,полисахариды из морских водорослей,краситель натуральный «Красный рис». Натуральное копчение на буковой щепе,комплексная добавка «Ветчинная ГОСТ»,аромат ветчины,мука соевая,чили,полисахарид из топинамбура,полисахарид из морских водорослей,"краситель натуральный ""Красный рис"" пшеничная клетчатк",масло кокосового ореха масло подсолнечное,белый перец,клетчатка морковная,комплексная пищевая добавка докторская — Веган,краситель красный рис,поли-сахарид из морских водорослей,пшеничная клетчатк,модифицированный крахмал,масло подсолнечное рафинированное дезодорированное отбеленное высшего сорта,соль пищевая,перец белый,концентрат сока редьки,конжак,аскориновая кислота.,манная крупа,соевый гуляш,рис ферментированный,чёрный перец,асафетида,свежеотмытый пшеничный белок,черный перец,краситель натуральный «Красный рис»,соевый белок текстурированный,ферментированный рис,тростниковая клетчатка,натуральные специи,перец красный чили,семена кориандра.Продукт натурального копчения. Не содержит животных и молочных добавок,карри,орегано,кумин,тимьян,мускатный шалфей,краситель натуральный паприка,шпинат,масло оливковое Экстра первого холодного отжима,пряно-ароматическая смесь «Аростар»,декстроза из маиса,растительный гидролизат,рапс,маис,мальтодесктрин,любисток,полисахариды морских водорослей.Натуральное копчение на буковой щепе,текстурат соевый,кукурузный крахмал,красители,"""ферментированный рис""",краситель карамельный,пряно ароматическая смесь растительного происхождения,мука пшеничная в/с,сыр постный,вода масло кокосовое,волокно гороховое,краситель сахарный колер IV,загуститель,пряная ароматическая смесьрастительного происхождения,пищевая добавка,ароматизатор «Сервелат»,свекловичная клетчатка,краситель — рис ферментированный,не ГМО,глюкозный сироп,овощи сушеные,декстроза,усилитель вкуса,специи и экстракты специй,"краситель натуральный ""Красный рисовый""",грибы,белые,шиитаке,опята,вкусовая добавка «Любительская ГОСТ»,пряно ароматический комплекс натуральных специй,пшеничная клетчатка,аромат «Сервелат»,краситель натуральный «Красный Рис»,комплексная добавка «Докторская ГОСТ»,свекольный,карамельный,клетчатка растительная,чеснок сушеный,загуститель метилцеллюлоза,загуститель конжаковая камедь,регулятор кислотности карбонат натрия,регулятор кислотности лимонная кислота,регулятор кислотности уксусная кислота,стабилизатор кальция карбонат,карамелизованный сахар,краситель пищевой красный свекольный,оболочка съедобная,стабилизатор альгинат натрия,стабилизатор гуаровая камедь,хмели-сунели,овсяное молоко,овсяные хлопья,текстурированный соевый белок,концентрат соевого белка,веганский аромат индейки,клетчатка семян подорожника,паприка острая,фенхель,свекольный сок,сатурея,красный рис,масло оливковое экстра холодного отжима,краситель натуральный «красный рис»,соус барбекю,уксусная кислота,белок гороховый текстурированный,концентрат белка гороха,масло растительное рафинированное,смесь пищевкусовая стабилизирующая,метилцеллюлоза,мальтодекстрин,приправы,пищевые ароматизаторы,краситель пищевой сухой экстракт свеклы,перец чёрный молотый,мускатный орех молотый,лук сушёный,чеснок сушёный молотый,вода артезианская структурированная,грибы шиитаке,крахмал гороховый,лук резанец,экстракт натуральных специй,ароматизатор со вкусом овощей,вода артезанская структурированная,гороховый текстурат,мука нутовая,ароматизатор куриный,сухари панировочные,дрожжи,горох,экстракт дрожжей,гидролизат растительного белка,растительные белки,пшеница,картофель,изолят соевого белка,натуральное пищевое волокно,пищевые волокна пшеничные,усилитель вкуса и аромата глутаминовая кислота,краситель пищевой натуральный,краситель натуральный сахарный колер,"ароматизатор ""копченая говядина""",брокколи,лук зеленый сушеный,горчица порошок,петрушка сушеная,чеснок порошок,укроп сушеный,чабрец сушеный,майоран сушеный,пажитник семена,экстракты пряностей,перец красный жгучий,зеленый горошек замороженный,сельдерей,томатный порошок; брусника сушеная,дрожжевой экстракт; соль,глютен пшеничный пищевой,клетчатка,гуммиарабик,смола со стволов и ветвей акации; соль поваренная пищевая; краситель «Свекольный»,натуральный,глутамат натрия 1- замещенный,рапсовое масло,экстракт пряностей,ароматизатор коптильный натуральный,красный рисовый,смола со стволов и ветвей акации; соль поваренная пищевая,перец красный,краситель пищевой бурый рис,"ароматизатор ""говядина",гороховый протеин *,масло канолы,отжатое прессованием,рафинированное кокосовое масло,рисовый протеин,натуральные ароматизаторы,картофельный крахмал,яблочный экстракт,экстракт граната,хлорид калия,уксус,концентрат лимонного сока,лецитин подсолнечника,экстракт свекольного сока,для цвета,"ароматизатор ""курица""",хлопья из цельного зерна полбы,крупка полбы экстрадированная,хлопья овсяные,морковь сушёная дроблёная,паприка сладкая сушёная,петрушка сушёная,укроп сушёный,морская соль,Е500,сахара,усилитель вкуса и аромата,Е621,Е301,сухари панировочные. Возможно содержание следов молока,яйца,горчиц,нут,репчатый лук,смесь перцев,пшеничные,карбонат натрия,масло оливковое рафинированное,масло льняное,краситель - экстракт паприки,ароматизатор рыбы идентичный натуральному,текстурированный растительный белок,соевый,гороховый,рисовый,рафинированныедезодорированные растительные масла,рапсовое,кокосовое,ароматизаторы натуральные,растительные волокна,чеснок молотый,краситель - карамельный колер,антиокислитель -лимонная кислота,витамин В7,витамин В12,цитрусовые пищевые волокна,перецчерный молотый,краситель -карамельный колер,масло канолы отжатым прессом,неактивные дрожжи,рисовый белок,100% сырье желтого гороха шлифованног,5’-гуанилат натрия,5’-инозинат натрия,6% яблочный уксус,D-ксилоза,D-сорбитол,E450v,E461,E500i,vega,«Жидкий дым»,«Ферментированный рис»,«Чили»,«Чили».,«водный раствор натурального древесного дыма»,«лук»,«лук». «водный раствор натурального древесного дыма,«соевый белок»,Горох подготовленный,Дрожжевой экстракт,Е-202,Е-330,Е1420,Е1422,Е1450,Е150с,Е160а,Е160с,Е162,Е202,Е224,Е304,Е306,Е331iii,Е407,Е450i,Е452i,Е461,Е471,Е500ii,Е627,Е631,Мука соевая пищевая,Нут подготовленный,Производилось на оборудовании,Сурими премикс порошок,Чечевица красная подготовленная,альгинат кальция,ананас,аннато,антиокислитель - лимонная кислота,антиокислитель Е300,антиокислитель экстракт розмарина. Содержит глютен,антиокислитель – лимонная кислота,аромат «ветчинный»,аромат куриный,аромат сыра,аромат хот дога,"ароматизатор ""Говядина""","ароматизатор ""Курица""",ароматизатор «Горчица»,ароматизатор «Мясо»,ароматизатор грибы,ароматизатор коптильный,ароматизатор краба идентичный натуральному,ароматизатор натуральный,ароматизатор пищевой,"ароматизатор пищевой натуральный ""вкус курицы""","ароматизатор пищевой натуральный ""вкус рыбы""",ароматизатор сливочный идентичный натуральному,"ароматизаторидентичный натуральному ""Краб""",ароматизаторы,ароматизаторы «Кардамон»,ароматизаторы «говядина»,ароматизаторы идентичные натуральныи,ароматизаторы “курица”,ацетат натрия,базилик сушеный,базилик сушёный,баклажаны сушеные,бамбуковая клетчатка,банан,белка,белка фасоли,белок,белок полбы,белок растительный текстурированный,белок соевый текстурированный,белый гриб,бобовый протеин,болгарский перец,брусника сушеная,ванилин,ваниль,веганские кусочки,веганские приправы,"веганский аромат ""рыбы"" растительного происхождения",веганский аромат «белой рыбы Дорадо» растительного происхождения,веганский аромат «лосося» растительного происхождения,вегетарианский аромат мяса растительного происхождения,витамин B1,витамин B12],витамин B2,витамин B3,витамин B6,витамин B9,вкусоароматическая смесь веган,вкусовая добавка «Любительская ГОСТ» пряно-ароматический комплекс натуральных специй,вода подготовленная,водный раствор натурального древесного дыма,водоросли морские сушеные,водоросли нори,водоросль нори,волокна корня цикория,высокобелковые соевые хлопья,высококачественный соевый белок,гвоздика молотая,гвоздица,гидрокарбонат натри,гидроксипропил дикрахмалфосфат,гидролизованный соевый белок,гидрохлорид пиридоксина,гидрохлорид тиамина,гироксид кальция,глутамат натрия,глюкоза кристаллическая,глютен,глютен пшеничный,горох сушёный,гороховая клетчатка,гороховый белок *,гороховый белок текстурированный,горчичное семя,грецкий орех,гречка зелёная,гречневая крупа,грибы белые,грибы свежие,грибы шампиньоны,грибы шампиньоны сушёные,гуарановая камедь,декстроз,декстроза тапиоки,дикрахмалфосфат,динатрий сукцинат,диоксид титана,для защиты качества,дрожжевой экстракт [ниацин,дрожжи хлебопекарные,душистого перца,желирующий агент Е508,загуститель - крахмал кукурузный модифицированный,загуститель - метилцеллюлоза,загуститель Е1400,загуститель Е1401,загуститель Е461,загуститель гуаровая камедь,загуститель – конжаковая камедь,загуститель – крахмал кукурузный модифицированный,загуститель – метилцеллюлоза,закваска,зеленая петрушка,зеленый горошек,зелень,зелень петрушки сушёной,зелень петрушки; экстракты специй,из кокосового масла,измельченная морковь,изоаскорбат натрия,изолированный соевый белок,изолят горохового протеина,изолят соевого белк,изолят соевого протеина,изолят соевого протеина БЕЗ ГМО,изюм,имбирь молотый,инактивированные дрожжи,итальянские травы сухие дроблённые,йод,капуста белокачанная,карагенан,карамельный колер,каррагинан; пшеничная клетчатка,каррагинаниз водорослей Euchema,картофельного крахмала,картофельные хлопья,кислота лимонная,клетчатка шелухи подорожника,коагулянт,коагулянт хлористый,кокосовый сахар,колер карамельный,комплексная вкусо-ароматическая пищевая добавка,комплексная добавка «Любительская ГОСТ»,комплексная пищевая добавка «Мясная»,комплексная пищевая добавка «Премикс»,комплексная пищевая добавка«Докторская»,конжаковая камедь,конжаковый порошок,консервант,консервант Е260,консервант сорбат калия,консерванты бензоат натрия,концентрат свекольного сока,концентрированный лимонный сок,концентрированный сок красной свеклы,коньяк глюкоманнан порошок,коньяк маннан,коптильный ароматизатор экстракт паприки,копченая паприка,кориандр молотый сушёный,кориандр свежий,коричневый сахар,которое также производит пшеницу,красители - концетрат сухой свекольный,красители пищевые бурый рис,красители – концентрат сухой свекольный,краситель,"краситель ""Ферментированный рис""",краситель «Красный свекольный»,краситель Красный свекольный,краситель карамельный колер,краситель красный рисовый,краситель натуральный бурый рис,краситель натуральный карамельныйй колер,краситель паприка,краситель пищевой Понсо 4R,краситель пищевой понсо,краситель свекольный красный,краситель – колер карамельный,красная паприка,красный перец,крахмал натрия октенилсукцинат,крахмалацетат,ксангановая камедь,кунжут,кунжутная паста,кунжутное масло,кунжутный шрот,курдлан,куркум,куркума; аминокисло,лецитин,лимон,лимон-ная кислота,лимонную кислоту,лимонный сок,лист лавтровый,лук красный,лук репчатый сухой,лук свежий,лук сухой,лук сушённый,луковый порошок,магний хлористый,маринад «Вили Фиеста»,маринад «Сливочный с травами»,масла растительные,маслины,масло канолы прессованного пресса,масло кокосового ореха,масло льняное холодного отжима,масло оливковое нерафинированного высшего качества,масло оливковое нерафинированное,масло оливковое рафинированное с добавлением масла оливкового нерафинированного,масло оливковое экстра – первого холодного отжима,масло подсолечное,масло подсолнечника,масло подсолнечное нерафинированное,масло подсолнечное нерафинированное холодного отжима,масло подсолнечное рафинирован-ное высшего сорта,масло размарина.Продукт содержит сою,масло рапсовое,масло рапсовое*,метилцеллюлозы,мисо паста,мицелиальная культура ризопус,модифицированный крахмал картофельный,модифицированный кукурузный крахмал,мононатриевый L-глютамат,морковь сушённая,морковь.,морская капуста,морские водоросли Нори,морские водоросли и загустители,"морские водоросли; краситель натуральный ""Экстракт паприки""",морские водоросли; краситель натуральный «Красный рис»,мука,мука крахмальная гороховая,мука кукурузная,мука овсяная,мука пшеничная,мука пшеничная высшего сорта,мука пшеничная высший сорт,мука пшеничная хлебопекарная в/с,мука пшеничная хлебопекарная высшего сорта,мука пшничная,мука соевая текстурированная,мука соевая текстурированная обезжиренная,мускатного ореха,мята,натрия полифсофат,натуральные соевые бобы,натуральный  краситель «Красный рис»,"натуральный ароматизатор ""Пассерованный чеснок""",натуральный коптильный ароматизатор,натуральный краситель «паприка»,натуральный свекольный сок,натуральный; смесь специй,нерафинированный тростниковый сахар,носитель-декстроза,нут*,обезжиренная соя,оболочка из альгината кальция,оболочка из кальциевого альгината,овощи,овощного сока,огурцы,огурцы маринованные,огурцы соленые,окара,оксид кальция,органические соевые бобы,орех грецкий,орех мускатный,орехи и семена,отварной нут,панировочные сухари,паприка копчёная,паприка красная молотая,паприка молотая,паприка сушеная,паприка сушеная молотая,паприка сушёная красная,пастернак,пгеница,перец,перец душистый молотый,перец зеленый,перец красный молотый,перец красный молотый.,перец красный острый,перец красный сладкий,перец красный сладкий сушеный,перец молотый,перец сладкий красный сушённый,перец черный горошек,перец черный горошком,перец черный молотый*. *Органический продукт,перец чил,перецкрасный молотый,перца черного,перцы,петрушка сухая,пирофосфаты,питьевая вода,пищевая сода,пищевые волокн,пищевые дрожжи,подготовленная питьевая вода,подсонечное рафинированное масло,полученное методом экспеллера,порошок белого перца,порошок свеклы,порошок черного перца,порошок эстракта дрожжей,порошок яблочный,пребиотик,прованские травы,продукт плавленый «Cheese Vega Cheddar»,протертые томаты,пряная ароматическая смесь раститеьного происхождения,пряности,пряные травы,пшеничная мука,пшеничная мука хлебопекарная высшего сорта,пшеничный протеин,пюре из натурального чеснока,разрыхлитель – гидрокарбонат натрия,разрыхлитель — гидрокарбонат натрия,разрыхлитеть - гидрокарбонат натрия,раствор натурального древесного дыма,растительное масло рафинированное,растительные масла,растительный белок,рафинированные дезодорированные растительные масла,регулятор кислотности кислота уксусная,регулятор кислотности – лимонная кислота,регуляторы кислотности,рибофлавин,римский тмин,рисового белка,розмарин,розмарин мальтодекстрин,розмарин; клетчатка подорожника,розмарина,розовый уксус,свертывающее вещество,семена кунжута очищенные*,семена кунжута*,семена подсолнечника жареные,семена тмина,семена тмина молотые*,семя кунжута,семя тыквы жареное,сироп глюкозы,смесь специ,смола со стволов и ветвей акации; краситель «Свекольный»,сода пищева,содержит глютен,соевй соус,соевое масло,соевые бобы не ГМО,соевый белок без ГМО,соевый лецитин,соевый текстурат,соевый шницель,соевый шрот пищевой,сок лимонный концентрированный*,сок свекольный концентрированный,сол,соли,соль дрожжи хлебопекарные прессованные,соль йодированная,соль морска,соль морская комплексная пищевая добавка докторская - Веган,соль морская пищевая,соль поваренная,соль поваренная пищевая йодированная,соль сахар,соль черная пряная ароматическая смесь растительного происхождения,соль.Отваренный в солёной воде и копченый на буковой щепе темпе,сорбат калия,соус карри,соус маринара,соус соевый,специ,специи и экстракт специй,специи укропные,специй,стабизатор Е414,стабилизатор,стабилизатор Е404,стабилизатор Е461,стабилизаторы,сухие дрожжи,сухой жир,сушеный имбирь,сушеный лук,сыр «Тофу»,сыр веганский  «Volko molko» для пиццы,сыр веганский «Volko molko» для пиццы,сычуанский перец,тахини,тахинная паста,твердые вещества сиропа тапиоки,текстурированная соевая мука,текстурированная соя,текстурированный  растительный белок,текстурированный пшеничный белок,текстурированный растительныйбелок,тесто,тмин черный,томат сухой дроблённый,томаты,томаты вяленные,томаты сушеные молотые,тофу,травы,травы прованские сушеные,тростниковый сахар нерафинированный,трюфельное масло,турмерик; витамин В5,тыква сушеная,угол,укроп сухой,укроп сухой дроблённый,уплотнитель кальций хлористый,усилители вкуса и аромата Е621,усилитель вкуса Е621,усилитель вкуса и аромата Е621,усилитель куса и аромата Е621,фасоль красная,фенугрек,ферментированный соевый соус,фолиевая кислота,фруктовый порошок граната,хлопья красной паприки,хлопья паприки,хлопья паприки сладкой,хлорид кальция,хлористый кальций,цвета паприки,цедра лимон,цианокобаламин,цитрусовый экстракт,цуккини,черный пере,черный перец молотый,чеснок свежий. Возможно содержание следов молока,чеснок сушеный молотый,чеснок сушённый,чеснок сушёный,чеснок*,чеснок.,чесночный порошок,чечевица зеленая,чечевица красная,шитаке,экстракт грибов,экстракт корня коньяка,экстракт красного дрожжевого риса,экстракт свекольного сок,экстракт сока свеклы,экстракт специй,экстракт чая,экстракт черного перца,экстракт чили,экстракт яблока,экстракт ячменного солода,экстракта цитрусовых,экстракты кардамона,эмульгатор,эмульгатор Е322,эмульгатор Е460,эфир глицирина и жирной кислоты,эфирные масла и олеорезины натуральных пряностей краситель «Сахарный колер IV»,яблочного волокна,яблочное пюре,яблочный уксус,ЦенаЗаГрамм,ВсегоБелка,ВсегоУглеводов,ВсегоЖиров
0,Альтернативный лосось в кисло-сладком соусе,300.0,/product/alternativnyy-losos-v-kislo-sladkom-souse-agama-lab-300g/,525.0,465.0,"['сейтан', 'овсяная мука', 'пшеничный белок', 'масло подсолнечноерафинированное', 'соевые бобы', 'сладкий соус чили', 'аромат лосося растительногопроисхождения', 'натуральный краситель экстракт паприки', 'морские водоросли нори', 'соль морская']",Россия,Agama Lab,180.0,-18,135.0,17,3,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,51.00000000000001,9.0,18.0
